id,created_at,updated_at
721389,2012-01-07 02:16:15 UTC,2012-01-07 02:15:57 UTC
721419,2012-01-07 02:28:44 UTC,2012-01-07 02:28:25 UTC
721658,2012-01-07 09:17:34 UTC,2012-01-07 09:17:25 UTC
721662,2012-01-07 11:15:20 UTC,2012-01-07 11:15:15 UTC
721708,2012-01-07 11:53:18 UTC,2012-01-07 11:53:11 UTC
722128,2012-01-07 20:45:27 UTC,2012-01-07 20:45:14 UTC
722221,2012-01-07 21:37:58 UTC,2012-01-07 21:37:49 UTC
722742,2012-01-08 01:46:35 UTC,2012-01-08 01:46:21 UTC
722850,2012-01-08 02:20:05 UTC,2012-01-08 02:19:53 UTC
722898,2012-01-08 02:33:53 UTC,2012-01-08 02:33:45 UTC
724198,2012-01-08 20:26:11 UTC,2012-01-08 20:25:53 UTC
725566,2012-01-09 20:18:52 UTC,2012-01-09 20:18:49 UTC
725578,2012-01-09 20:34:31 UTC,2012-01-09 20:34:24 UTC
726015,2012-01-09 23:40:39 UTC,2012-01-09 23:40:23 UTC
726128,2012-01-10 00:19:55 UTC,2012-01-10 00:19:52 UTC
726883,2012-01-10 10:45:46 UTC,2012-01-10 10:45:45 UTC
727738,2012-01-10 22:18:33 UTC,2012-01-10 22:18:20 UTC
728854,2012-01-11 17:19:44 UTC,2012-01-11 17:19:26 UTC
729067,2012-01-11 20:31:11 UTC,2012-01-11 20:30:52 UTC
729751,2012-01-12 01:01:19 UTC,2012-01-12 01:01:03 UTC
729928,2012-01-12 07:32:44 UTC,2012-01-12 07:32:26 UTC
729951,2012-01-12 07:38:20 UTC,2012-01-12 07:37:59 UTC
730269,2012-01-12 14:52:55 UTC,2012-01-12 14:52:40 UTC
730386,2012-01-12 16:09:31 UTC,2012-01-12 16:09:14 UTC
730510,2012-01-12 16:55:24 UTC,2012-01-12 16:55:19 UTC
732192,2012-01-13 16:40:30 UTC,2012-01-13 16:40:23 UTC
732217,2012-01-13 16:55:57 UTC,2012-01-13 16:55:46 UTC
732297,2012-01-13 18:05:56 UTC,2012-01-13 18:05:34 UTC
732303,2012-01-13 18:10:02 UTC,2012-01-13 18:09:41 UTC
732593,2012-01-13 22:51:04 UTC,2012-01-13 22:50:46 UTC
732782,2012-01-14 00:51:47 UTC,2012-01-14 00:51:26 UTC
733857,2012-01-14 19:32:17 UTC,2012-01-14 19:31:55 UTC
734070,2012-01-14 20:39:18 UTC,2012-01-14 20:38:56 UTC
734905,2012-01-15 16:59:48 UTC,2012-01-15 16:59:25 UTC
735411,2012-01-16 02:28:46 UTC,2012-01-16 02:28:31 UTC
735458,2012-01-16 02:40:23 UTC,2012-01-16 02:40:07 UTC
735765,2012-01-16 14:32:11 UTC,2012-01-16 14:31:58 UTC
735971,2012-01-16 18:47:34 UTC,2012-01-16 18:47:22 UTC
737447,2012-01-18 12:19:25 UTC,2012-01-18 12:19:05 UTC
738108,2012-01-18 19:13:50 UTC,2012-01-18 19:13:33 UTC
739705,2012-01-19 17:32:30 UTC,2012-01-19 17:32:26 UTC
739896,2012-01-19 18:53:55 UTC,2012-01-19 18:53:42 UTC
740458,2012-01-19 22:47:31 UTC,2012-01-19 22:47:21 UTC
740764,2012-01-20 02:11:10 UTC,2012-01-20 02:10:59 UTC
740821,2012-01-20 02:26:40 UTC,2012-01-20 02:26:26 UTC
740847,2012-01-20 02:49:45 UTC,2012-01-20 02:49:20 UTC
742250,2012-01-20 19:07:18 UTC,2012-01-20 19:06:52 UTC
742273,2012-01-20 19:09:10 UTC,2012-01-20 19:08:52 UTC
742328,2012-01-20 19:14:57 UTC,2012-01-20 19:14:32 UTC
743304,2012-01-20 23:42:39 UTC,2012-01-20 23:42:11 UTC
743314,2012-01-20 23:44:29 UTC,2012-01-20 23:44:04 UTC
743361,2012-01-20 23:51:40 UTC,2012-01-20 23:51:17 UTC
743527,2012-01-21 00:20:30 UTC,2012-01-21 00:20:06 UTC
743530,2012-01-21 00:21:10 UTC,2012-01-21 00:20:44 UTC
743699,2012-01-21 00:51:37 UTC,2012-01-21 00:51:12 UTC
743927,2012-01-21 01:16:29 UTC,2012-01-21 01:16:05 UTC
745523,2012-01-21 16:21:11 UTC,2012-01-21 16:20:50 UTC
746552,2012-01-21 20:21:29 UTC,2012-01-21 20:21:14 UTC
746602,2012-01-21 20:44:28 UTC,2012-01-21 20:44:15 UTC
746648,2012-01-21 21:14:41 UTC,2012-01-21 21:14:19 UTC
746760,2012-01-21 21:41:36 UTC,2012-01-21 21:41:29 UTC
746925,2012-01-21 22:04:29 UTC,2012-01-21 22:04:03 UTC
747311,2012-01-21 23:43:10 UTC,2012-01-21 23:42:44 UTC
747356,2012-01-21 23:53:14 UTC,2012-01-21 23:52:49 UTC
747401,2012-01-21 23:59:54 UTC,2012-01-21 23:59:26 UTC
748167,2012-01-22 18:39:06 UTC,2012-01-22 18:38:41 UTC
748254,2012-01-22 19:09:33 UTC,2012-01-22 19:09:27 UTC
748428,2012-01-22 19:39:03 UTC,2012-01-22 19:38:36 UTC
748440,2012-01-22 19:39:55 UTC,2012-01-22 19:39:31 UTC
748449,2012-01-22 19:40:40 UTC,2012-01-22 19:40:16 UTC
748496,2012-01-22 19:49:23 UTC,2012-01-22 19:49:00 UTC
748769,2012-01-22 20:15:31 UTC,2012-01-22 20:15:20 UTC
748890,2012-01-22 20:39:34 UTC,2012-01-22 20:39:06 UTC
749414,2012-01-22 22:40:05 UTC,2012-01-22 22:39:42 UTC
749427,2012-01-22 22:41:38 UTC,2012-01-22 22:41:32 UTC
749807,2012-01-22 23:54:48 UTC,2012-01-22 23:54:20 UTC
749823,2012-01-22 23:56:27 UTC,2012-01-22 23:55:59 UTC
750261,2012-01-23 01:34:29 UTC,2012-01-23 01:34:27 UTC
750797,2012-01-23 12:57:58 UTC,2012-01-23 12:57:30 UTC
752838,2012-01-24 17:48:57 UTC,2012-01-24 17:48:35 UTC
753017,2012-01-24 19:14:12 UTC,2012-01-24 19:13:43 UTC
753133,2012-01-24 19:41:56 UTC,2012-01-24 19:41:26 UTC
753232,2012-01-24 20:00:15 UTC,2012-01-24 19:59:52 UTC
754285,2012-01-25 03:26:23 UTC,2012-01-25 03:25:59 UTC
754644,2012-01-25 13:46:54 UTC,2012-01-25 13:46:33 UTC
754947,2012-01-25 15:41:46 UTC,2012-01-25 15:41:27 UTC
755083,2012-01-25 16:12:03 UTC,2012-01-25 16:12:02 UTC
755178,2012-01-25 16:50:45 UTC,2012-01-25 16:50:19 UTC
755196,2012-01-25 16:56:33 UTC,2012-01-25 16:56:05 UTC
755272,2012-01-25 17:27:05 UTC,2012-01-25 17:26:36 UTC
755337,2012-01-25 17:47:32 UTC,2012-01-25 17:47:13 UTC
755629,2012-01-25 20:10:54 UTC,2012-01-25 20:10:28 UTC
757112,2012-01-26 05:39:11 UTC,2012-01-26 05:39:05 UTC
757128,2012-01-26 05:44:07 UTC,2012-01-26 05:43:55 UTC
757593,2012-01-26 15:41:47 UTC,2012-01-26 15:41:23 UTC
757657,2012-01-26 16:29:09 UTC,2012-01-26 16:28:44 UTC
757717,2012-01-26 17:14:20 UTC,2012-01-26 17:13:53 UTC
758033,2012-01-26 19:53:26 UTC,2012-01-26 19:53:17 UTC
758362,2012-01-26 21:21:18 UTC,2012-01-26 21:20:50 UTC
758668,2012-01-26 23:15:27 UTC,2012-01-26 23:15:23 UTC
759085,2012-01-27 02:48:19 UTC,2012-01-27 02:47:57 UTC
759140,2012-01-27 02:55:24 UTC,2012-01-27 02:54:59 UTC
759226,2012-01-27 03:04:42 UTC,2012-01-27 03:04:28 UTC
759712,2012-01-27 10:09:27 UTC,2012-01-27 10:09:03 UTC
760120,2012-01-27 12:46:13 UTC,2012-01-27 12:45:44 UTC
760286,2012-01-27 15:14:23 UTC,2012-01-27 15:14:14 UTC
760610,2012-01-27 18:01:05 UTC,2012-01-27 18:00:57 UTC
761291,2012-01-27 20:51:21 UTC,2012-01-27 20:51:01 UTC
762831,2012-01-28 19:18:49 UTC,2012-01-28 19:18:36 UTC
762944,2012-01-28 19:33:22 UTC,2012-01-28 19:33:20 UTC
763286,2012-01-29 01:20:57 UTC,2012-01-29 01:20:31 UTC
763689,2012-01-29 04:44:58 UTC,2012-01-29 04:44:29 UTC
763981,2012-01-29 11:39:29 UTC,2012-01-29 11:39:15 UTC
764216,2012-01-29 15:45:29 UTC,2012-01-29 15:45:13 UTC
765036,2012-01-29 22:14:29 UTC,2012-01-29 22:14:07 UTC
765054,2012-01-29 22:16:47 UTC,2012-01-29 22:16:18 UTC
765055,2012-01-29 22:16:59 UTC,2012-01-29 22:16:34 UTC
765062,2012-01-29 22:17:42 UTC,2012-01-29 22:17:28 UTC
765084,2012-01-29 22:22:21 UTC,2012-01-29 22:21:57 UTC
766426,2012-01-30 17:23:19 UTC,2012-01-30 17:22:52 UTC
767049,2012-01-30 22:56:29 UTC,2012-01-30 22:55:58 UTC
767119,2012-01-31 00:02:16 UTC,2012-01-31 00:01:50 UTC
767520,2012-01-31 01:36:32 UTC,2012-01-31 01:36:05 UTC
767675,2012-01-31 02:42:36 UTC,2012-01-31 02:42:04 UTC
767781,2012-01-31 03:08:57 UTC,2012-01-31 03:08:25 UTC
768179,2012-01-31 12:07:38 UTC,2012-01-31 12:07:08 UTC
768242,2012-01-31 12:43:55 UTC,2012-01-31 12:43:22 UTC
768901,2012-01-31 20:26:35 UTC,2012-01-31 20:26:22 UTC
769094,2012-01-31 21:13:16 UTC,2012-01-31 21:12:48 UTC
769824,2012-02-01 15:08:28 UTC,2012-02-01 15:08:00 UTC
770581,2012-02-01 18:07:23 UTC,2012-02-01 18:06:51 UTC
770868,2012-02-01 18:45:14 UTC,2012-02-01 18:44:43 UTC
771030,2012-02-01 19:05:13 UTC,2012-02-01 19:04:43 UTC
771376,2012-02-01 20:33:02 UTC,2012-02-01 20:32:33 UTC
771519,2012-02-02 02:10:09 UTC,2012-02-02 02:09:39 UTC
772087,2012-02-02 07:37:52 UTC,2012-02-02 07:37:23 UTC
772363,2012-02-02 09:24:45 UTC,2012-02-02 09:24:31 UTC
772400,2012-02-02 09:44:01 UTC,2012-02-02 09:43:36 UTC
772743,2012-02-02 12:13:17 UTC,2012-02-02 12:12:50 UTC
772921,2012-02-02 13:37:05 UTC,2012-02-02 13:36:45 UTC
773789,2012-02-02 18:22:11 UTC,2012-02-02 18:21:47 UTC
773889,2012-02-02 19:00:59 UTC,2012-02-02 19:00:27 UTC
774075,2012-02-02 19:19:40 UTC,2012-02-02 19:19:12 UTC
774858,2012-02-02 21:28:58 UTC,2012-02-02 21:28:37 UTC
775019,2012-02-02 21:53:58 UTC,2012-02-02 21:53:33 UTC
775022,2012-02-02 21:54:23 UTC,2012-02-02 21:53:55 UTC
775035,2012-02-02 21:56:12 UTC,2012-02-02 21:55:40 UTC
775609,2012-02-02 23:55:47 UTC,2012-02-02 23:55:19 UTC
776062,2012-02-03 02:19:05 UTC,2012-02-03 02:19:00 UTC
776124,2012-02-03 02:31:44 UTC,2012-02-03 02:31:13 UTC
776314,2012-02-03 03:14:36 UTC,2012-02-03 03:14:06 UTC
777319,2012-02-03 16:16:09 UTC,2012-02-03 16:16:01 UTC
777357,2012-02-03 17:56:41 UTC,2012-02-03 17:56:20 UTC
777865,2012-02-03 20:21:37 UTC,2012-02-03 20:21:35 UTC
778624,2012-02-03 23:09:59 UTC,2012-02-03 23:09:51 UTC
779452,2012-02-04 02:00:17 UTC,2012-02-04 01:59:46 UTC
779710,2012-02-04 02:35:11 UTC,2012-02-04 02:34:39 UTC
779906,2012-02-04 04:38:14 UTC,2012-02-04 04:37:52 UTC
780312,2012-02-04 10:45:30 UTC,2012-02-04 10:45:04 UTC
780713,2012-02-04 17:28:34 UTC,2012-02-04 17:28:11 UTC
780982,2012-02-04 19:11:00 UTC,2012-02-04 19:10:59 UTC
781039,2012-02-04 19:23:54 UTC,2012-02-04 19:23:23 UTC
781085,2012-02-04 19:31:37 UTC,2012-02-04 19:31:03 UTC
781433,2012-02-04 22:07:06 UTC,2012-02-04 22:06:42 UTC
781452,2012-02-04 22:10:03 UTC,2012-02-04 22:09:32 UTC
782184,2012-02-05 11:16:53 UTC,2012-02-05 11:16:27 UTC
782838,2012-02-06 02:07:54 UTC,2012-02-06 02:07:22 UTC
783057,2012-02-06 20:32:11 UTC,2012-02-06 20:31:37 UTC
783241,2012-02-06 20:46:53 UTC,2012-02-06 20:46:31 UTC
785355,2012-02-07 05:42:25 UTC,2012-02-07 05:42:00 UTC
785572,2012-02-07 12:40:18 UTC,2012-02-07 12:39:43 UTC
785602,2012-02-07 12:43:46 UTC,2012-02-07 12:43:08 UTC
786480,2012-02-07 19:19:55 UTC,2012-02-07 19:19:54 UTC
786481,2012-02-07 19:20:09 UTC,2012-02-07 19:20:01 UTC
786983,2012-02-07 23:10:19 UTC,2012-02-07 23:08:09 UTC
787359,2012-02-08 01:16:29 UTC,2012-02-08 01:14:24 UTC
787364,2012-02-08 01:17:55 UTC,2012-02-08 01:15:08 UTC
787380,2012-02-08 01:34:31 UTC,2012-02-08 01:31:31 UTC
788259,2012-02-08 19:05:01 UTC,2012-02-08 19:01:02 UTC
788267,2012-02-08 19:07:04 UTC,2012-02-08 19:03:13 UTC
788281,2012-02-08 19:10:08 UTC,2012-02-08 19:06:07 UTC
788548,2012-02-08 20:32:42 UTC,2012-02-08 20:28:43 UTC
788721,2012-02-08 21:17:15 UTC,2012-02-08 21:14:36 UTC
789635,2012-02-08 23:43:55 UTC,2012-02-08 23:40:07 UTC
789801,2012-02-09 04:22:16 UTC,2012-02-09 04:18:22 UTC
790048,2012-02-09 12:48:16 UTC,2012-02-09 12:44:26 UTC
790540,2012-02-09 17:15:04 UTC,2012-02-09 17:11:28 UTC
790663,2012-02-09 17:28:09 UTC,2012-02-09 17:24:50 UTC
790733,2012-02-09 18:13:52 UTC,2012-02-09 18:10:38 UTC
791870,2012-02-10 01:10:58 UTC,2012-02-10 01:07:53 UTC
793071,2012-02-10 19:01:50 UTC,2012-02-10 18:58:01 UTC
793243,2012-02-10 19:51:01 UTC,2012-02-10 19:47:09 UTC
793806,2012-02-11 01:46:07 UTC,2012-02-11 01:42:10 UTC
793946,2012-02-11 03:30:27 UTC,2012-02-11 03:26:34 UTC
794202,2012-02-11 07:54:09 UTC,2012-02-11 07:50:33 UTC
795618,2012-02-11 20:20:19 UTC,2012-02-11 20:16:27 UTC
795714,2012-02-11 20:29:08 UTC,2012-02-11 20:25:12 UTC
796031,2012-02-11 21:19:04 UTC,2012-02-11 21:15:39 UTC
796416,2012-02-11 23:23:13 UTC,2012-02-11 23:20:16 UTC
796497,2012-02-11 23:44:48 UTC,2012-02-11 23:40:58 UTC
796565,2012-02-11 23:57:29 UTC,2012-02-11 23:53:46 UTC
797287,2012-02-12 15:30:17 UTC,2012-02-12 15:27:17 UTC
797528,2012-02-12 16:17:30 UTC,2012-02-12 16:13:35 UTC
797548,2012-02-12 16:22:34 UTC,2012-02-12 16:18:36 UTC
797777,2012-02-12 17:32:18 UTC,2012-02-12 17:28:24 UTC
797786,2012-02-12 17:33:00 UTC,2012-02-12 17:29:18 UTC
797787,2012-02-12 17:33:07 UTC,2012-02-12 17:29:13 UTC
798106,2012-02-12 18:09:14 UTC,2012-02-12 18:05:17 UTC
798334,2012-02-12 18:43:20 UTC,2012-02-12 18:39:22 UTC
798511,2012-02-12 19:14:18 UTC,2012-02-12 19:10:39 UTC
798519,2012-02-12 19:15:44 UTC,2012-02-12 19:12:51 UTC
798750,2012-02-12 19:53:30 UTC,2012-02-12 19:49:29 UTC
798961,2012-02-12 23:04:48 UTC,2012-02-12 23:01:19 UTC
799565,2012-02-13 01:21:23 UTC,2012-02-13 01:17:41 UTC
799697,2012-02-13 01:54:01 UTC,2012-02-13 01:50:03 UTC
800164,2012-02-13 17:26:32 UTC,2012-02-13 17:22:37 UTC
801369,2012-02-13 22:18:38 UTC,2012-02-13 22:15:48 UTC
801370,2012-02-13 22:19:10 UTC,2012-02-13 22:15:58 UTC
801866,2012-02-13 23:36:33 UTC,2012-02-13 23:32:43 UTC
802724,2012-02-14 02:55:21 UTC,2012-02-14 02:52:33 UTC
803164,2012-02-14 03:38:37 UTC,2012-02-14 03:34:35 UTC
803666,2012-02-14 06:37:40 UTC,2012-02-14 06:33:42 UTC
804202,2012-02-14 15:16:42 UTC,2012-02-14 15:12:53 UTC
804814,2012-02-14 17:10:02 UTC,2012-02-14 17:06:07 UTC
805147,2012-02-14 19:10:25 UTC,2012-02-14 19:06:23 UTC
805634,2012-02-15 01:39:23 UTC,2012-02-15 01:35:45 UTC
805744,2012-02-15 02:32:50 UTC,2012-02-15 02:28:47 UTC
805791,2012-02-15 02:50:19 UTC,2012-02-15 02:46:37 UTC
805900,2012-02-15 03:28:54 UTC,2012-02-15 03:24:51 UTC
806408,2012-02-15 16:01:17 UTC,2012-02-15 15:57:50 UTC
806585,2012-02-15 17:56:10 UTC,2012-02-15 17:52:13 UTC
806615,2012-02-15 18:45:36 UTC,2012-02-15 18:41:37 UTC
806742,2012-02-15 19:08:29 UTC,2012-02-15 19:04:28 UTC
807275,2012-02-15 21:05:13 UTC,2012-02-15 21:01:27 UTC
807409,2012-02-15 21:27:02 UTC,2012-02-15 21:23:32 UTC
807673,2012-02-15 22:14:22 UTC,2012-02-15 22:10:26 UTC
807784,2012-02-15 22:29:05 UTC,2012-02-15 22:25:46 UTC
807802,2012-02-15 22:32:14 UTC,2012-02-15 22:29:12 UTC
808588,2012-02-16 09:27:00 UTC,2012-02-16 09:23:03 UTC
808707,2012-02-16 10:19:34 UTC,2012-02-16 10:15:48 UTC
808813,2012-02-16 14:11:14 UTC,2012-02-16 14:07:29 UTC
808872,2012-02-16 14:49:03 UTC,2012-02-16 14:48:37 UTC
808884,2012-02-16 14:50:38 UTC,2012-02-16 14:49:48 UTC
809207,2012-02-16 17:35:36 UTC,2012-02-16 17:34:21 UTC
809213,2012-02-16 17:36:48 UTC,2012-02-16 17:35:23 UTC
809291,2012-02-16 17:58:59 UTC,2012-02-16 17:54:55 UTC
809612,2012-02-16 20:36:14 UTC,2012-02-16 20:32:36 UTC
809676,2012-02-16 21:31:32 UTC,2012-02-16 21:28:22 UTC
809832,2012-02-17 07:06:42 UTC,2012-02-17 07:06:08 UTC
809842,2012-02-17 07:15:12 UTC,2012-02-17 07:11:49 UTC
810361,2012-02-18 02:54:31 UTC,2012-02-18 02:50:25 UTC
810682,2012-02-18 04:51:33 UTC,2012-02-18 04:49:59 UTC
811247,2012-02-18 11:48:29 UTC,2012-02-18 11:44:26 UTC
811824,2012-02-18 18:49:36 UTC,2012-02-18 18:48:32 UTC
812221,2012-02-18 20:25:06 UTC,2012-02-18 20:21:30 UTC
813051,2012-02-18 22:33:33 UTC,2012-02-18 22:29:30 UTC
813251,2012-02-18 23:40:52 UTC,2012-02-18 23:36:48 UTC
813481,2012-02-19 02:40:38 UTC,2012-02-19 02:36:36 UTC
813494,2012-02-19 03:03:40 UTC,2012-02-19 02:59:43 UTC
813656,2012-02-19 04:10:16 UTC,2012-02-19 04:06:32 UTC
813715,2012-02-19 04:31:28 UTC,2012-02-19 04:27:36 UTC
813790,2012-02-19 05:15:02 UTC,2012-02-19 05:12:01 UTC
813879,2012-02-19 07:14:19 UTC,2012-02-19 07:10:27 UTC
814133,2012-02-19 12:22:49 UTC,2012-02-19 12:18:54 UTC
814220,2012-02-19 14:21:09 UTC,2012-02-19 14:17:12 UTC
814222,2012-02-19 14:22:28 UTC,2012-02-19 14:18:25 UTC
814835,2012-02-19 20:25:14 UTC,2012-02-19 20:21:34 UTC
814969,2012-02-19 20:50:36 UTC,2012-02-19 20:46:31 UTC
815129,2012-02-19 21:24:07 UTC,2012-02-19 21:20:15 UTC
815865,2012-02-19 23:38:31 UTC,2012-02-19 23:36:02 UTC
815996,2012-02-19 23:58:51 UTC,2012-02-19 23:55:09 UTC
816609,2012-02-20 03:44:18 UTC,2012-02-20 03:40:37 UTC
816874,2012-02-20 08:28:07 UTC,2012-02-20 08:24:18 UTC
817415,2012-02-20 16:48:38 UTC,2012-02-20 16:46:30 UTC
817775,2012-02-20 18:42:56 UTC,2012-02-20 18:39:13 UTC
817849,2012-02-20 19:18:17 UTC,2012-02-20 19:14:19 UTC
818130,2012-02-20 22:12:35 UTC,2012-02-20 22:08:34 UTC
818505,2012-02-21 00:32:49 UTC,2012-02-21 00:28:41 UTC
819497,2012-02-21 06:02:44 UTC,2012-02-21 06:00:46 UTC
819498,2012-02-21 06:03:10 UTC,2012-02-21 06:00:56 UTC
819677,2012-02-21 13:09:14 UTC,2012-02-21 13:05:18 UTC
820107,2012-02-21 17:22:26 UTC,2012-02-21 17:18:20 UTC
820505,2012-02-21 21:33:35 UTC,2012-02-21 21:29:59 UTC
820506,2012-02-21 21:33:42 UTC,2012-02-21 21:30:07 UTC
820507,2012-02-21 21:33:49 UTC,2012-02-21 21:30:14 UTC
820680,2012-02-22 00:06:09 UTC,2012-02-22 00:05:05 UTC
821029,2012-02-24 02:45:27 UTC,2012-02-24 02:44:15 UTC
821672,2012-02-29 02:57:59 UTC,2012-02-29 02:54:18 UTC
822041,2012-02-29 04:49:35 UTC,2012-02-29 04:45:24 UTC
822563,2012-02-29 18:58:44 UTC,2012-02-29 18:54:32 UTC
822577,2012-02-29 19:01:36 UTC,2012-02-29 18:57:32 UTC
823734,2012-03-01 06:06:52 UTC,2012-03-01 06:03:10 UTC
823837,2012-03-01 12:12:34 UTC,2012-03-01 12:08:20 UTC
824162,2012-03-01 20:52:43 UTC,2012-03-01 20:48:34 UTC
824219,2012-03-01 21:10:58 UTC,2012-03-01 21:08:13 UTC
824269,2012-03-01 21:18:08 UTC,2012-03-01 21:13:56 UTC
824285,2012-03-01 21:20:12 UTC,2012-03-01 21:16:03 UTC
824333,2012-03-01 21:36:55 UTC,2012-03-01 21:35:26 UTC
824497,2012-03-02 00:47:28 UTC,2012-03-02 00:44:17 UTC
824505,2012-03-02 01:39:09 UTC,2012-03-02 01:35:22 UTC
824778,2012-03-02 21:24:28 UTC,2012-03-02 21:22:54 UTC
824779,2012-03-02 21:25:16 UTC,2012-03-02 21:23:52 UTC
824964,2012-03-03 08:44:40 UTC,2012-03-03 08:41:16 UTC
826178,2012-03-04 03:35:01 UTC,2012-03-04 03:30:47 UTC
826373,2012-03-04 04:25:03 UTC,2012-03-04 04:20:51 UTC
826445,2012-03-04 04:58:30 UTC,2012-03-04 04:54:53 UTC
826469,2012-03-04 05:08:44 UTC,2012-03-04 05:06:39 UTC
826470,2012-03-04 05:09:03 UTC,2012-03-04 05:06:53 UTC
826832,2012-03-04 06:48:03 UTC,2012-03-04 06:43:56 UTC
826842,2012-03-04 06:50:20 UTC,2012-03-04 06:46:57 UTC
828962,2012-03-05 06:14:45 UTC,2012-03-05 06:13:57 UTC
829038,2012-03-05 06:48:53 UTC,2012-03-05 06:44:40 UTC
829100,2012-03-05 07:12:08 UTC,2012-03-05 07:09:56 UTC
829102,2012-03-05 07:13:15 UTC,2012-03-05 07:10:10 UTC
829103,2012-03-05 07:13:38 UTC,2012-03-05 07:10:16 UTC
829420,2012-03-05 15:58:16 UTC,2012-03-05 15:54:23 UTC
829484,2012-03-05 17:21:08 UTC,2012-03-05 17:17:01 UTC
829598,2012-03-05 17:39:53 UTC,2012-03-05 17:35:59 UTC
829633,2012-03-05 18:53:05 UTC,2012-03-05 18:48:49 UTC
829659,2012-03-05 19:07:49 UTC,2012-03-05 19:03:39 UTC
829770,2012-03-05 19:49:16 UTC,2012-03-05 19:44:59 UTC
829859,2012-03-05 20:14:58 UTC,2012-03-05 20:11:06 UTC
830367,2012-03-05 21:56:56 UTC,2012-03-05 21:53:09 UTC
830525,2012-03-05 22:59:48 UTC,2012-03-05 22:57:51 UTC
830591,2012-03-05 23:45:39 UTC,2012-03-05 23:42:36 UTC
830598,2012-03-05 23:49:02 UTC,2012-03-05 23:45:08 UTC
830599,2012-03-05 23:50:11 UTC,2012-03-05 23:48:18 UTC
830808,2012-03-06 01:59:17 UTC,2012-03-06 01:55:48 UTC
831423,2012-03-06 06:30:18 UTC,2012-03-06 06:28:10 UTC
831426,2012-03-06 06:30:54 UTC,2012-03-06 06:28:26 UTC
831427,2012-03-06 06:31:03 UTC,2012-03-06 06:28:33 UTC
831987,2012-03-06 17:26:04 UTC,2012-03-06 17:21:50 UTC
832235,2012-03-06 18:31:23 UTC,2012-03-06 18:27:11 UTC
832375,2012-03-06 20:42:25 UTC,2012-03-06 20:38:07 UTC
832464,2012-03-06 21:28:13 UTC,2012-03-06 21:24:11 UTC
833209,2012-03-07 03:58:14 UTC,2012-03-07 03:54:11 UTC
833407,2012-03-07 14:23:26 UTC,2012-03-07 14:21:01 UTC
834191,2012-03-07 21:19:58 UTC,2012-03-07 21:16:15 UTC
834357,2012-03-07 21:55:06 UTC,2012-03-07 21:50:50 UTC
834455,2012-03-08 00:42:20 UTC,2012-03-08 00:38:09 UTC
834460,2012-03-08 00:43:45 UTC,2012-03-08 00:39:34 UTC
834709,2012-03-08 01:27:09 UTC,2012-03-08 01:22:53 UTC
834756,2012-03-08 01:31:06 UTC,2012-03-08 01:26:51 UTC
834761,2012-03-08 01:31:43 UTC,2012-03-08 01:27:28 UTC
834782,2012-03-08 01:34:11 UTC,2012-03-08 01:29:54 UTC
834784,2012-03-08 01:34:37 UTC,2012-03-08 01:30:20 UTC
834797,2012-03-08 01:36:03 UTC,2012-03-08 01:31:50 UTC
834828,2012-03-08 01:39:39 UTC,2012-03-08 01:35:23 UTC
835190,2012-03-08 03:20:26 UTC,2012-03-08 03:16:24 UTC
835358,2012-03-08 04:40:22 UTC,2012-03-08 04:36:22 UTC
835440,2012-03-08 05:23:06 UTC,2012-03-08 05:19:00 UTC
835448,2012-03-08 05:26:07 UTC,2012-03-08 05:22:57 UTC
835449,2012-03-08 05:26:26 UTC,2012-03-08 05:23:05 UTC
835598,2012-03-08 06:20:10 UTC,2012-03-08 06:15:58 UTC
835603,2012-03-08 06:21:05 UTC,2012-03-08 06:17:01 UTC
835710,2012-03-08 06:35:24 UTC,2012-03-08 06:31:25 UTC
835939,2012-03-08 08:01:07 UTC,2012-03-08 07:57:20 UTC
836111,2012-03-08 09:16:44 UTC,2012-03-08 09:12:59 UTC
836758,2012-03-08 19:37:58 UTC,2012-03-08 19:33:54 UTC
837081,2012-03-08 21:43:45 UTC,2012-03-08 21:40:42 UTC
837397,2012-03-08 23:49:00 UTC,2012-03-08 23:45:17 UTC
837413,2012-03-09 00:01:05 UTC,2012-03-08 23:57:22 UTC
837708,2012-03-09 06:29:54 UTC,2012-03-09 06:26:23 UTC
837778,2012-03-09 06:52:11 UTC,2012-03-09 06:50:13 UTC
837851,2012-03-09 12:22:49 UTC,2012-03-09 12:18:34 UTC
837869,2012-03-09 12:30:42 UTC,2012-03-09 12:26:31 UTC
837885,2012-03-09 12:49:10 UTC,2012-03-09 12:44:54 UTC
838027,2012-03-09 16:09:27 UTC,2012-03-09 16:05:31 UTC
838239,2012-03-09 18:26:38 UTC,2012-03-09 18:26:10 UTC
838240,2012-03-09 18:26:43 UTC,2012-03-09 18:26:21 UTC
838512,2012-03-09 19:26:37 UTC,2012-03-09 19:22:42 UTC
838523,2012-03-09 19:29:06 UTC,2012-03-09 19:25:03 UTC
838624,2012-03-09 20:57:32 UTC,2012-03-09 20:53:25 UTC
838932,2012-03-10 00:06:12 UTC,2012-03-10 00:03:06 UTC
838933,2012-03-10 00:06:49 UTC,2012-03-10 00:03:17 UTC
839557,2012-03-10 03:13:25 UTC,2012-03-10 03:09:25 UTC
839887,2012-03-10 17:47:37 UTC,2012-03-10 17:43:56 UTC
839918,2012-03-10 19:00:01 UTC,2012-03-10 18:55:54 UTC
